
# Surface 0 of 1 surfaces

# Curve title: "'surface.dat'"

# Contour 0, label:        2
 1.49495 -0.560818  1 
 1.57576 -0.559296  1 
 1.65657 -0.556673  1 
 1.73737 -0.552945  1 
 1.81818 -0.548091  1 
 1.89899 -0.542076  1 
 1.9798 -0.534843  1 
 2.06061 -0.526317  1 
 2.0694 -0.525253  1 
 2.14141 -0.515671  1 
 2.22222 -0.503292  1 
 2.30303 -0.489109  1 
 2.38384 -0.472934  1 
 2.46465 -0.454549  1 
 2.50447 -0.444444  1 
 2.54545 -0.432472  1 
 2.62626 -0.406159  1 
 2.70707 -0.376337  1 
 2.73831 -0.363636  1 
 2.78788 -0.339493  1 
 2.86869 -0.295699  1 
 2.89049 -0.282828  1 
 2.94949 -0.239365  1 
 2.99611 -0.20202  1 
 3.0303 -0.166213  1 
 3.07088 -0.121212  1 
 3.11111 -0.0590489  1 
 3.12279 -0.040404  1 
 3.15614  0.040404  1 
 3.17325  0.121212  1 
 3.175  0.20202  1 
 3.16103  0.282828  1 
 3.12972  0.363636  1 
 3.11111  0.393868  1 
 3.07758  0.444444  1 
 3.0303  0.49467  1 
 2.99846  0.525253  1 
 2.94949  0.56152  1 
 2.88115  0.606061  1 
 2.86869  0.612719  1 
 2.78788  0.651967  1 
 2.70707  0.685931  1 
 2.70464  0.686869  1 
 2.62626  0.713311  1 
 2.54545  0.737552  1 
 2.46465  0.759308  1 
 2.43104  0.767677  1 
 2.38384  0.778503  1 
 2.30303  0.795808  1 
 2.22222  0.811974  1 
 2.14141  0.827266  1 
 2.06061  0.841937  1 
 2.02365  0.848485  1 
 1.9798  0.856091  1 
 1.89899  0.87  1 
 1.81818  0.883997  1 
 1.73737  0.898301  1 
 1.65657  0.913151  1 
 1.57576  0.928817  1 
 1.5734  0.929293  1 
 1.49495  0.945922  1 
 1.41414  0.964633  1 
 1.33333  0.985436  1 
 1.25253  1.00897  1 

# Contour 9, label: 
-0.460649  4  1 
-0.457807  3.91919  1 
-0.454528  3.83838  1 
-0.45179  3.75758  1 
-0.45037  3.67677  1 
-0.450863  3.59596  1 
-0.453773  3.51515  1 
-0.45958  3.43434  1 
-0.468756  3.35354  1 
-0.481863  3.27273  1 
-0.499574  3.19192  1 
-0.522764  3.11111  1 
-0.525253  3.10415  1 
-0.551295  3.0303  1 
-0.587487  2.94949  1 
-0.606061  2.91565  1 
-0.632353  2.86869  1 
-0.686869  2.78974  1 
-0.6882  2.78788  1 
-0.756657  2.70707  1 
-0.767677  2.69595  1 
-0.841113  2.62626  1 
-0.848485  2.62011  1 
-0.929293  2.55649  1 
-0.944274  2.54545  1 
-1.0101  2.50117  1 
-1.0687  2.46465  1 
-1.09091  2.45167  1 
-1.17172  2.40668  1 
-1.21513  2.38384  1 
-1.25253  2.36478  1 
-1.33333  2.32522  1 
-1.38041  2.30303  1 
-1.41414  2.28714  1 
-1.49495  2.24987  1 
-1.55608  2.22222  1 
-1.57576  2.21305  1 
-1.65657  2.17546  1 
-1.72952  2.14141  1 
-1.73737  2.13752  1 
-1.81818  2.09692  1 
-1.88847  2.06061  1 
-1.89899  2.05468  1 
-1.9798  2.00771  1 
-2.02569  1.9798  1 
-2.06061  1.95599  1 
-2.13998  1.89899  1 
-2.14141  1.89781  1 
-2.22222  1.828  1 
-2.233  1.81818  1 
-2.30303  1.74345  1 
-2.30847  1.73737  1 
-2.36945  1.65657  1 
-2.38384  1.6334  1 
-2.41884  1.57576  1 
-2.45899  1.49495  1 
-2.46465  1.48045  1 
-2.49078  1.41414  1 
-2.5156  1.33333  1 
-2.53385  1.25253  1 
-2.54512  1.17172  1 
-2.54545  1.16154  1 
-2.548  1.09091  1 
-2.54545  1.06244  1 
-2.53975  1.0101  1 
-2.5136  0.929293  1 
-2.46465  0.85994  1 
-2.4536  0.848485  1 
-2.38384  0.801151  1 
-2.30892  0.767677  1 
-2.30303  0.765652  1 
-2.22222  0.742304  1 
-2.14141  0.724478  1 
-2.06061  0.710127  1 
-1.9798  0.698054  1 
-1.89899  0.687496  1 
-1.89395  0.686869  1 
-1.81818  0.677981  1 
-1.73737  0.669063  1 
-1.65657  0.660481  1 
-1.57576  0.652018  1 
-1.49495  0.643506  1 
-1.41414  0.634782  1 
-1.33333  0.62569  1 
-1.25253  0.616074  1 
-1.174  0.606061  1 
-1.17172  0.605758  1 
-1.09091  0.594229  1 
-1.0101  0.581569  1 
-0.929293  0.567521  1 
-0.848485  0.551759  1 
-0.767677  0.533878  1 
-0.732718  0.525253  1 
-0.686869  0.51278  1 
-0.606061  0.487865  1 
-0.525253  0.458648  1 
-0.49075  0.444444  1 
-0.444444  0.422712  1 
-0.363636  0.378666  1 

# Contour 10, label: 
-2.75898  4  1 
-2.78788  3.97129  1 
-2.83864  3.91919  1 
-2.86869  3.88397  1 
-2.90588  3.83838  1 
-2.94949  3.77549  1 
-2.9613  3.75758  1 
-3.00966  3.67677  1 
-3.0303  3.63843  1 
-3.05229  3.59596  1 
-3.0915  3.51515  1 
-3.11111  3.47366  1 
-3.12931  3.43434  1 
-3.16709  3.35354  1 
-3.19192  3.30181  1 
-3.20588  3.27273  1 
-3.24741  3.19192  1 
-3.27273  3.14631  1 
-3.29274  3.11111  1 
-3.34361  3.0303  1 
-3.35354  3.01617  1 
-3.40278  2.94949  1 
-3.43434  2.91179  1 
-3.47282  2.86869  1 
-3.51515  2.82709  1 
-3.55836  2.78788  1 
-3.59596  2.75784  1 
-3.6659  2.70707  1 
-3.67677  2.70005  1 
-3.75758  2.65236  1 
-3.80662  2.62626  1 
-3.83838  2.61105  1 
-3.91919  2.57591  1 
-3.99701  2.54545  1 
-4  2.54438  1 

# Contour 11, label: 
-3.404  4  1 
-3.43434  3.97942  1 
-3.51515  3.92828  1 
-3.52989  3.91919  1 
-3.59596  3.88143  1 
-3.67677  3.83972  1 
-3.67932  3.83838  1 
-3.75758  3.79885  1 
-3.83838  3.76133  1 
-3.84631  3.75758  1 
-3.91919  3.72362  1 
-4  3.68782  1 


# Contour 12, label:        0
-1.73737 -0.0270921  0 
-1.77615 -0.040404  0 
-1.81818 -0.0652556  0 
-1.88808 -0.121212  0 
-1.89899 -0.144879  0 
-1.92118 -0.20202  0 
-1.90115 -0.282828  0 
-1.89899 -0.285141  0 
-1.81818 -0.343853  0 
-1.77091 -0.363636  0 
-1.73737 -0.371923  0 
-1.65657 -0.382042  0 
-1.57576 -0.383544  0 
-1.49495 -0.377452  0 
-1.41414 -0.36396  0 
-1.4129 -0.363636  0 
-1.33333 -0.331542  0 
-1.25253 -0.284002  0 
-1.25103 -0.282828  0 
-1.21376 -0.20202  0 
-1.24146 -0.121212  0 
-1.25253 -0.111331  0 
-1.33333 -0.0535468  0 
-1.35842 -0.040404  0 
-1.41414 -0.023611  0 
-1.49495 -0.00899459  0 
-1.57576 -0.00444324  0 
-1.65657 -0.0103491  0 
-1.73737 -0.0270921  0 

# Contour 13, label: 
 2.62626  2.64373  0 
 2.5631  2.62626  0 
 2.54545  2.62118  0 
 2.46465  2.58908  0 
 2.38384  2.54737  0 
 2.38078  2.54545  0 
 2.30303  2.49645  0 
 2.25933  2.46465  0 
 2.22222  2.43747  0 
 2.15584  2.38384  0 
 2.14141  2.37201  0 
 2.06267  2.30303  0 
 2.06061  2.30117  0 
 1.9798  2.22476  0 
 1.9772  2.22222  0 
 1.89899  2.14193  0 
 1.89849  2.14141  0 
 1.82808  2.06061  0 
 1.81818  2.0475  0 
 1.76767  1.9798  0 
 1.73737  1.9294  0 
 1.71927  1.89899  0 
 1.68666  1.81818  0 
 1.67262  1.73737  0 
 1.6825  1.65657  0 
 1.7225  1.57576  0 
 1.73737  1.55926  0 
 1.80564  1.49495  0 
 1.81818  1.48685  0 
 1.89899  1.44201  0 
 1.95943  1.41414  0 
 1.9798  1.40672  0 
 2.06061  1.38151  0 
 2.14141  1.36044  0 
 2.22222  1.34296  0 
 2.27646  1.33333  0 
 2.30303  1.32918  0 
 2.38384  1.3189  0 
 2.46465  1.31072  0 
 2.54545  1.30447  0 
 2.62626  1.30001  0 
 2.70707  1.29724  0 
 2.78788  1.29608  0 
 2.86869  1.29647  0 
 2.94949  1.2984  0 
 3.0303  1.30188  0 
 3.11111  1.30698  0 
 3.19192  1.3138  0 
 3.27273  1.32255  0 
 3.35218  1.33333  0 
 3.35354  1.33355  0 
 3.43434  1.34828  0 
 3.51515  1.36696  0 
 3.59596  1.39139  0 
 3.6538  1.41414  0 
 3.67677  1.42665  0 
 3.75758  1.48721  0 
 3.76528  1.49495  0 
 3.81061  1.57576  0 
 3.82674  1.65657  0 
 3.82763  1.73737  0 
 3.81901  1.81818  0 
 3.80346  1.89899  0 
 3.78205  1.9798  0 
 3.75758  2.05245  0 
 3.75486  2.06061  0 
 3.72018  2.14141  0 
 3.67783  2.22222  0 
 3.67677  2.22389  0 
 3.62315  2.30303  0 
 3.59596  2.33607  0 
